idx,title,etc,description,title_en,description_en,rating,review_sadness,review_joy,review_fear,review_disgust,review_anger,url
189,007 카지노 로얄 (Casino Royale),Action Adventure Thriller,《007 카지노 로얄》은 제임스 본드 시리즈의 21번째 영화이다. 이언 플레밍의 1953년 소설 카지노 로얄이 원작이다. 다니엘 크레이그가 제임스 본드 역할을 맡는다. 카지노 로얄과 내용이 이어지는 후속편인 007 퀀텀 오브 솔러스가 영국에서 2008년 10월 31일에 개봉하였다.,Casino Royale,"After earning 00 status and a licence to kill, Secret Agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, Montenegro.",8,0.106018,0.685734,0.062801,0.076927,0.058591,https://whatdoido.kro.kr/movie/189.jpg
190,씬 시티(Sin City),Crime Thriller,"대담한 범죄와 스릴 넘치는 관능으로 가득 찬 도시 씬 시티부패와 범죄로 가득 찬 죄악의 도시 씬 시티에는 자신만의 방식으로 정의를 지켜나가는 거침없는 아웃사이더들이 있다. 마지막 남은 양심적인 형사와 살인 누명을 쓴 거대한 스트리트 파이터, 고독한 사진작가와 주위를 맴도는 아름다운 여인들이 바로 그들. 그들의 거침없는 복수 그리고 매혹적인 사랑이 각각 색다르게 엇갈리며 도시를 휘감는다. 그곳에는 부패한 경찰과 도망자와 영웅, 그리고 뇌쇄적인 스트립 걸이 엮어 갈 숨막히는 범죄극이 있다!형사 하티건은 천사와 같이 순수한 스트립 댄서 낸시를 보호하기 위해 자신의 모든 것을 버리고 총을 잡는다. 그러나 상원의원인 아버지의 권력을 이용하는 유괴범 로크는 낸시를 손에 넣기 위해 하티건을 죽음으로 몰아간다. 거리의 스트리트 파이터인 마브는 하룻밤 풋사랑을 나눈 아름다운 금발 여인 골디가 다음날 아침 자신의 옆에 싸늘한 주검이 되어있는 것을 발견하게 된다. 그러나 골디의 살인범이라는 누명을 쓰고 쫓기게 된 마브는 아름다운 그녀를 위해 망설임 없는 복수를 시작하는데. 한편, 창녀들이 장악한 구역 올드 타운에서 아름다운 창녀 셜리와 창녀들을 괴롭히던 부패한 형사반장이 살해당하는 사건에 휘말린 사진작가 드와이트. 그는 두려움에 떠는 창녀들을 지켜주기 위해 타운의 보스인 게일과 함께 경찰의 비호를 받는 갱들과 한바탕 전쟁을 준비한다. 유괴와 살인, 부패한 경찰의 배후에는 막강한 권력을 쥔 누군가가 숨어있고 이들은 이 모든 사건의 실마리를 찾을 수 있는 변두리의 바(Bar) 케이디스 클럽으로 속속 모여 드는데...",Sin City,"A movie that explores the dark and miserable town, Basin City, tells the story of three different people, all caught up in violent corruption.",,0.483936,0.604402,0.078313,0.456829,0.182444,https://whatdoido.kro.kr/movie/190.jpg
191,뜨거운 녀석들(Hot Fuzz),Action Comedy Mystery,"런던에서 잘나가던 경찰 니콜라스 엔젤(사이몬 페그)은 몸을 사리지 않는 근성과 동물적인 감각으로 검거율 400%라는 경이적인 기록을 세우며 승승장구하지만 경찰청 간부들과 동료들의 시샘을 받아 시골로 좌천된다. 엔젤이 너무 뛰어난 나머지 주변 사람들이 초라해 보인다는 말도 안 되는 이유만으로 런던에서 쫓겨나게 되는 엔젤. 그가 부임한 곳은 범죄율 제로를 자랑하는 아름답고 평화로운 마을 샌포드. 그곳에서 모든 액션 영화는 섭렵했지만 실제적인 범죄 경험은 전무한 순둥이 시골 순경 대니 버터맨(닉 프로스트)과 파트너가 된다. 마을 축제의 안전관리, 집 나간 백조 수색, 등 무료한 업무에 전전하던 어느 날, 이 마을에 끔찍한 사고(?)들이 연이어 발생한다. 엔젤은 이 마을에 겉보기와는 다른 엄청난 비밀이 숨겨져 있다는 것을 직감하고 파트너인 대니와 함께 사건 해결을 위해 동분서주하게 된다. 과연 엔젤은 이 사고(?)의 진짜 범인을 잡을 수 있을까? 그가 생각하는대로 이 마을에는 뭔가 더 큰 비밀이 숨겨져 있는 것일까?",Hot Fuzz,A skilled London police officer is transferred to a small town with a dark secret.,10,0.059149,0.853057,0.027304,0.039628,0.028014,https://whatdoido.kro.kr/movie/191.jpg
192,브로크백 마운틴(Brokeback Mountain),Drama Romance,눈부신 만년설로 뒤덮인 8월의 브로크백 마운틴양떼 방목장에서 여름 한 철 함께 일하게 된두 청년 '에니스(히스레저)'와 '잭(제이크 질렌할)'은오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다 그들의 우정은 친구 이상으로 발전하지만두 사람은 낯선 감정의 실체가 무엇인지도 알지 못한 채다시 만날 기약도 없는 각자의 삶으로 돌아간다 우연히 4년 만에 다시 만난 '에니스'와 '잭'서로의 마음을 확인한 두 사람은일년에 한 두 번씩 브로크백에서 만나 함께 지내기로 하는데...,Brokeback Mountain,Ennis and Jack are two shepherds who develop a sexual and emotional relationship. Their relationship becomes complicated when both of them get married to their respective girlfriends.,10,0.119359,0.664624,0.046369,0.077582,0.036889,https://whatdoido.kro.kr/movie/192.jpg
193,다크 워터스(Dark Waters),Biography Drama History,"젖소 190마리의 떼죽음메스꺼움과 고열에 시달리는 사람들기형아들의 출생그리고, 한 마을에 퍼지기 시작한 중증 질병들...대기업의 변호를 담당하는 대형 로펌의 변호사 ‘롭 빌럿’(마크 러팔로)은세계 최대의 화학기업 듀폰의 독성 폐기물질(PFOA) 유출 사실을 폭로한다.그는 사건을 파헤칠수록 독성 물질이 프라이팬부터 콘택트렌즈, 아기 매트까지우리 일상 속에 침투해 있다는 끔찍한 사실을 알게 되고자신의 커리어는 물론 아내 ‘사라’(앤 해서웨이)와 가족들,모든 것을 건 용기 있는 싸움을 시작한다.대한민국에서도 일어나고 있는 현재진행형 실화가 공개된다",Dark Waters,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,10,0.071692,0.709075,0.061168,0.015048,0.03336,https://whatdoido.kro.kr/movie/193.jpg
194,브이 포 벤데타(V for Vendetta),Action Drama Sci-Fi,"2040년…완벽하게 통제된 미래사회미래, 제3차 세계대전이 일어난 후 2040년 영국.정부 지도자와 피부색, 성적 취향, 정치적 성향이 다른 이들은 ‘정신집중 캠프’로 끌려간 후 사라지고, 거리 곳곳에 카메라와 녹음 장치가 설치되어 모든 이들이 통제를 받으며 살아가고 있다.그러나 어느 누구도 세상이 잘못되었다고 생각하지 않는 평온한 삶을 유지한다.전설의 전사 ‘V’그가 돌아 왔다어느 날 밤, ‘이비’라는 소녀가 위험에 처하자 어디선가 한 남자가 나타나 놀라운 전투력으로 그녀의 목숨을 구해준다.옛날, 국회의사당을 폭파하려다 사형당한 가이 포크스의 가면을 쓰고 뛰어난 무예와 현란한 두뇌회전, 모든 것을 압도하는 카리스마를 가진 남자는 ‘V’라는 이니셜로만 알려진 의문의 사나이. 세상을 조롱하는 셰익스피어의 희곡 의 대사들을 인용하고, 분열되고 투쟁하는 현실세계의 아픔을 노래한 윌리엄 블레이크의 시를 읊으며 악을 응징하는 브이는 자신을 따르는 이들을 모아 폭력과 압제에 맞서 싸우며 세상을 구할 혁명을 계획하고 있다.브이의 숨겨진 과거를 알아가는 동안 자신에 관한 진실을 깨달아가는 이비는 점점 브이에게 이끌려 그의 혁명에 동참하게 된다.과연 그들은 자신들의 힘으로 왜곡된 세계의 질서를 바로 잡을 수 있을 것인가....",V for Vendetta,"In a future British tyranny, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow it with the help of a young woman.",10,0.042968,0.86802,0.016496,0.03887,0.040357,https://whatdoido.kro.kr/movie/194.jpg
195,록키(Rocky),Drama Sport,"필라델피아 뒷골목 4회전 복서 록키. 고리대금 업자의 하수인 노릇으로 생계를 이어가던 그는 짝사랑 하던 여인 에이드리언과 연인이 되며 새로운 미래를 꿈꾼다. 그러던 어느 날 세계 챔피언 아폴로 크리드가 미국 독립 200주년을 기념해 무명의 복서에게 도전권을 주는 이벤트를 준비하고, 그 상대로 록키가 지목 되는데…",Rocky,A small-time boxer gets a supremely rare chance to fight a heavyweight champion in a bout in which he strives to go the distance for his self-respect.,10,0.031755,0.723174,0.066613,0.028255,0.204243,https://whatdoido.kro.kr/movie/195.jpg
196,오즈의 마법사 (The Wizard of Oz),Adventure Family Fantasy,《오즈의 마법사》는 1939년 개봉한 뮤지컬 판타지 영화이다. 빅터 플레밍이 감독을 맡았으며 주디 갈런드가 출연하였다.,The Wizard of Oz,Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home to Kansas and help her friends as well.,9,0.030484,0.873378,0.004006,0.083209,0.027894,https://whatdoido.kro.kr/movie/196.jpg
197,해리 포터와 혼혈 왕자 (Harry Potter and the Half-Blood Prince),Action Adventure Family,"《해리 포터와 혼혈 왕자》는 2009년 J. K. 롤링의 동명 소설을 원작으로 하여 만든, 영국과 미국 합작, 판타지 미스터리 스릴러 영화이다. 8부작 중 여섯 번째에 해당하는 작품이며, 데이비드 예이츠가 5탄《불사조 기사단》에 이어 6탄에서도 감독을 맡았다.",Harry Potter and the Half-Blood Prince,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",1,0.688405,0.675582,0.66768,0.576856,0.088905,https://whatdoido.kro.kr/movie/197.jpg
198,카지노(Casino),Crime Drama,"뛰어난 마권영업자 샘 에이스는 마피아로부터 카지노 탕헤르를 감시하는 책무를 떠맡는다. 명목상 탕헤르는 필립 그린의 소유. 에이스는 카지노를 영업할 아무 자격이 없다. 계속해서 직책명을 바꾸며 경찰의 감시를 따돌리며, 에이스는 야심과 영업수완, 탁월한 게임감각으로 곧 큰 성공을 거둔다. 에이스는 도박 테이블에서 사기치는 매춘부 진저에게 반해 관계를 갖게 되고 청혼하지만 진저는 포주이며 옛 연인인 레스터를 잊지 못한다.한편 마피아는 에이스를 견제하기 위해 난폭하고 사나운 니키를 라스베가스로 보낸다. 그는 마피아에게 정기적으로 상납하며 자기 사업을 시작하는데, 폭행으로 라스베가스 전 카지노의 블랙리스트에 오른 니키는 동생 도미니크와 또 다른 사업을 벌이고 공포정치를 시작한다.",Casino,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.",10,0.019868,0.905135,0.00655,0.047373,0.03006,https://whatdoido.kro.kr/movie/198.jpg
199,라따뚜이(Ratatouille),Animation Adventure Comedy,"쉿! 요건 비밀인데... 저 요리해요!절대미각, 빠른 손놀림, 끓어 넘치는 열정의 소유자 ‘레미’. 프랑스 최고의 요리사를 꿈꾸는 그에게 단 한가지 약점이 있었으니, 바로 주방 퇴치대상 1호인 ‘생쥐’라는 것! 그러던 어느 날, 하수구에서 길을 잃은 레미는 운명처럼 파리의 별 다섯개짜리 최고급 레스토랑에 떨어진다. 그러나 생쥐의 신분으로 주방이란 그저 그림의 떡.보글거리는 수프, 둑닥둑닥 도마소리, 향긋한 허브 내음에 식욕이 아닌 ‘요리욕’이 북받친 레미의 작은 심장은 콩닥콩닥 뛰기 시작하는데!쥐면 쥐답게 쓰레기나 먹고 살라는 가족들의 핀잔에도 굴하지 않고 끝내 주방으로 들어가는 레미. 깜깜한 어둠 속에서 요리에 열중하다 재능 없는 견습생 ‘링귀니’에게 ‘딱’ 걸리고 만다. 하지만 해고위기에 처해있던 링귀니는 레미의 재능을 한눈에 알아보고 의기투합을 제안하는데. 과연 궁지에 몰린 둘은 환상적인 요리 실력을 발휘할 수 있을 것인가? 레니와 링귀니의 좌충우돌 공생공사 프로젝트가 아름다운 파리를 배경으로 이제 곧 펼쳐진다!",Ratatouille,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.,10,0.137133,0.589779,0.135246,0.053636,0.098403,https://whatdoido.kro.kr/movie/199.jpg
200,토이 스토리 2(Toy Story),Animation Adventure Comedy,《토이 스토리》는 1995년 개봉한 미국 디즈니사의 애니메이션 영화 작품이다. 장편 영화 작품으로서는 첫 풀 CG 애니메이션 작품이다. 전 세계에서 3억 6200만 달러의 흥행 수입을 올렸다. 제작은 픽사 애니메이션 스튜디오에서 담당하였다. 감독은 픽사의 존 래시터가 맡았다.,Toy Story,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,10,0.12092,0.819239,0.013973,0.040504,0.019951,https://whatdoido.kro.kr/movie/200.jpg
